sentence	is_counterfactual
I also used to have the JVC marshmallow headphones so it's a nice change to be able to put the buds straight into my ears without having to squish down the memory foam first.	0
I mean it could have been ran over 6 times by the looks of it, however the knife looked undamaged.	1
Having just completed the Kindle version of this book I couldn't help but think throughout my reading that I've heard and read most of this before.	0
The glasses fit over my eyeglasses without any problems and were not heavy on my face.	0
"One foot needed to be \\\\\adjusted\\\\\"" so it doesn't wobble, minor detail."""	0
It would be too hard to get the top, bottom and edges of the walls if it didn't bend.	1
Got it because I liked the first so well and wanted a spare.	0
I've lived in my house for over 30 years and had several different kinds of furnace humidifiers, none of them worked as well as this steam humidifier.	0
What I didn't expect was that the white material would have a slight sheen to it.	0
Very good drawing power as it picks up dirt that a regular vacuum might miss.	0
There were some suggestions of websites to visit and some word lists that were helpful, but they could have been found by a web search without paying the money to buy this relatively useless book.	0
Kept me reading, I couldn't put it down.	0
They should have made them by the regular W x H mesures that we are already used to.	1
This was helpful to me in making decisions on which apps I wanted to try out.	0
Marriages take constant work and communication and Angie Daniels aptly showed how it should be doneM	0
I'm happy the other reviewers got theirs to fit, but I'm guessing it didn't work without modification, unless their headphones were of a different design.	0
The only disappointment was the length of the book and because of this I won't be reading any more of these books.	0
The circular recycle emblem with the 800 number was missing, the engagement slots were square instead of rounded and the serial number was in the middle of the label instead of the bottom right-hand corner.	0
The connector ends fit nicely without fuss, and I particularly like the flexibility of the cable itself.	0
I like to listen to non-english music and until I listened to the music with these earbuds, I didn't know what I was missing.	0
I read several reviews saying that it takes some time to get used to these, but that once you figured out how to get them to stay on they would be great.	0
I laughed a lot and I loved that the ending included my MUST HAVE in every book that I read, HEA!!!	0
The only reason I gave it 4 instead of 5 stars is because the story is so devastating--I'm not sure how she was able to write it!	0
I really don't mind scrolling through to see the recipes and highlighting the ones I do like as I do so, but I wish I could get to them easier once I finish doing that rather than starting at the beginning and scrolling through again to find them.	1
It could have more definition between boobs so I don't look like I have one big boob.	0
I originally purchased this for my teen daughter but I began to read and I couldn't stop.	0
Easily understood even by those without much knowledge in Japanese cooking or foods.	0
I literally couldn't not breathe this whole book.	0
It was everything that you said it would be.	0
I'm not sure if that would have helped or hurt.	0
We have seen others in the facility with the same one on, so they must be popular.	0
I don't know the others but this doesn't/didn't.	0
It broke one day after purchasing and ever since I`ve been trying to talk to the company without any success!	0
It doesn't play 33's easily at all.	0
Working in advertising, where I face creative rejection every day, I couldn't have picked up this book at a more perfect time.	1
Can do without their labels on the outside, but this is a minor issue.	0
This flattens the tummy to a degree, but for a shapewear - it doesn't really do as good of a job as what you'd expect.	0
Dont know how ive lived without it, but i assure you, i NEVER will again.	0
I thought I would be able to smell these on my desk at work and it did not smell at all	1
Microwave also doesn't cause interference like it did with the 2.4 GHz.	0
No worries of them sliding off, they fit snug without being too tight.	0
The top fits but I will probably put in a few stitches in the front so the neckline won't be quite as low.	0
I have the humidifier which works very well, and we haven't had any trouble with it, but I sure wish the price would go down!	0
After a year of wearing a nursing bra without a lot of padding and an underwire, I was so uncomfortable going back to my regular padded, underwire bras.	0
I've been a good Miniature painter for many years, and decided to finally pull the trigger on a proper airbrush setup as I have a couple of large commissions on my plate now - after MUCH research (over a course of a couple of years actually) I decided upon the Badger Patriot 105 as my general detail & starter brush, I have been very happy with my choice after holding it in my hands and getting to know it better.	0
I haven't worn 501s in 40 years, and they've improved.	0
I wish I would not have wasted my time with it.	1
Here are some key points that would have helped me when buying this as the information was not easy to access under specifications.	1
It was really difficult to hate Jack and Tadd either because none of them intended to hurt Davis.	0
They were a little darker than i wanted but i have made them work with my decor...	0
A HUGE upgrade from my my previous 'cold' Honeywell humidifier, that: leaked, needed a filter every month, could be heard  over the TV, & even on low, caused condensation on the windows.	0
The pillows were of good quality so I wanted suitable covers to protect them.	0
Wish it had a little more padding, otherwise just as  advertised.	1
Back to the the platform-bed-frame that I ALMOST ORDERED, I checked out the views and they ALL had some difficulty putting it together except for one fellow that put it together in 50 minutes and he noted himself as very crafty with his hands... so DON'T GET ONE OF THOSE, GET THE QUAD-FOLDING PORTABLE BED FRAME INSTEAD.	0
I wish I'd purchased these much earlier because these are a much better investment and of great quality.	1
Overall not bad for the price, but would have rather spent more in hindsight.	1
Couldn't be happier with my purchase of the HE-500s.	0
If your older, ok with the cost and like a good set of buds without the anxiety, feel comfortable with this purchase.	0
The ending could be more clear but I enjoyed the book...	0
Headphones stay in ear very well which is what I wanted.	0
A good source to answer any questions one would have while studying and desiring the sincerest milk and meat of the truth of GOD's  word.	0
It does its job I just wish it was a bit more fitted  mid waist.	1
Take the time to READ the instructions though, otherwise you won't figure it out.	0
"""I should have taken the \sample\"""" to read before purchase because I was expecting to read about historical olive production, used in the culture, etc... instead, I read about a woman in Italy."""""""	0
I wanted something that could control everything in my entertainment center, and I didn't want to have to wire individual IR blasters to all of my components.	0
I ordered it as a gift for my husband because he loved Rocket Power growing up, and it just doesn't work.	0
But my wreath is evergreen, so a very dark green wire would be more appropriate.	0
I had previously tried another brand of iron-on patch that peeled off after a single wash, but the Bondex patch made it through a wash cycle without any indication of peeling.	0
Will keep but won't be that casual sexy top you always want to turn to.	0
You must start pressing the volume button immediately in order to protect your hearing.	0
This was a very entertaining story without a lot of unnecessary bloviating about things that have nothing to do with advancing the plot which is what drives me crazy about many of today's authors.	0
I'm going to be returning it since it doesn't do what I want a case to do.	0
I dont know if it was just a faulty unit or if they are all like this.	0
"To say \the usual awesome Stephen King novel\"" would be an understatement."""	1
Excellent headphones with great sound quality and can be worn all day at my job without getting uncomfortable.	0
Think sexy librarian but she doesn't see the sexy part.	0
I find them very comfortable and I have a big head - the extra pads above the earphones are very useful in keeping them snug and in place without shifting.	0
Doesn't work after 14 months of light use.	0
I didn't like the crown that came with the costume.	0
None of them are stable and no one seems to have any clue on how to get the help they need.	0
But don't worry, you won't be disappointed on how it all works out in the end.	0
CAUTION SLIGHT SPOILERS The only complaint I have is that I wish there were more of it.	1
Anker does not appear in any of the big reviews on the web but I have other Anker products and know their quality so I wanted to give them a try.	0
They stick and hold without issue, and are superior to most all other brands.	0
because we had some vacation photos that were an unusual size that we wanted to frame (you know the ones they take for you and then charge an outrageous amount to buy at the end of the day).	0
(No error beeps, everything just went dark) I don't know if it was the roomba or the batttery, but after a little poking around, it was up and running again.	0
"""For the \\\\\Sake of the Bride\\\\\"""" would have been greatly improved if the last section (or even this single chapter) modeled the structure advocated in the previous chapter [i.e.--allowing the reader to hear from differing voices]."""""""	1
1) HIS CLASS WAS DOING A CIVIL WAR DRAMATIC READING FOR THE SCHOOL AND HE NEEDED A CUSTUME AND THEN HE WANTED TO 2) BE IN THE 4-H TALENT SHOW, AS CIVIL WAS BUGLE BOY .	0
When I got them, I couldn't believe the quality...they were a bit thinner than my original buff but that was actually a good thing for me.	0
Couple these socks with thermally insulated leather boots, and I've spent an hour or more outside without my feet getting the least bit cold.	0
Furthermore, I'm able to concentrate a lot more at work when I get the proper rest I need without all the tossing and turning to help me breathe easier.	0
The bottles are eight and ten inches high but left and right bottle could be taller if needed.	0
"""I bought this because I wanted a \\\\\To Go\\\\\"""" system with my new IPhone4s."""""""	0
She wanted the money dudes she dated to feel special.	0
Grandma Pearl might have used this platform to tease and teach, not just tease.	0
PROS Cheap They work  CONS Ear fatiguing Boomy/muddy bass Harsh high frequencies  I don't like listening to these speakers, but if I weren't paying attention they would be ok.	1
Maybe cutting one's toe nails would be a good thing to consider if wearing thin socks.	0
The mounting plate that came with this wall mount had several different hole patterns, but it did not have a 100mm x 200mm pattern.	0
it would be better if you could have settings on the radio	1
I'm keeping it to use with the costume so I won't be testing it as an everyday accessory.	0
I had to give this item one star but if there was a negative 5 star rating I would have chosen that.	1
Even the description says it comes with 5 heads.	0
It should have felt more like a real poly/micro brief.	1
I give it four stars rather than five because it could have used one more edit and proof-read, but that's just the perfectionist in me.	1
However, even though it doesn't fully cover me, it still supports me and wow, no under wire.	0
I bought two of these because I have a 3200 watt amp and I wanted subs that would utilize the power coming out of my amp.	0
On this trip, I forgot to bring along my handy double-ended audio cord, so I couldn't plug my iPod into the audio jack in my rental car.	0
It was priced at 1/2 of what it would have been at a local shop.	1
Every once in awhile he will make a wrong prediction, who doesn't, but he will own up to it.	0
It doesn't take long though after coming across another mated couple that things shift.	0
The girl friend was totally annoying, immature, and self-centered, and It made me wonder if any man in his right mind would have put up with her behavior as long as he did.	0
I can only give 2 stars because it saddens me that the author appears incapable of showing strong emotion without the use of profanity.	0
My husband likes them he thought the style would be to old for her	0
not really the best quality and they were all the same color except one.	0
It would be unfair to give such a positive review without any downside... especially when there are some.	0
This closet system gave me back the setup I had in my old house without having to drill holes.	0
I'm not sure if it was the plastic on the edge or what exactly, but I had a bit of a hard time putting this in.	0
It is a beautify flowing dress that can be reused for later without looking like a left over prom dress.	0
I actually got a size up to account for shrinking (there was none that I could tell) and to make it easier for the little one to handle herself.	0
Definitely steamy, but I wish Valdes's female characters were stronger.	1
You must buy this, don't hold back no matter what other reviews say.	0
nice color, comfortable and thin, just as i wanted for covering myself at night.	0
Do wish they had the option for cordless however, but all in all very good vacuum.	1
It was a little too small and the neck hole was too large, as I would have to mess with it so my entire top half of my torso wasn't showing.	0
Her frankness regarding mental issues can only be applauded and I believe that reading this book could be beneficial to many other would be adventurers who may otherwise be deterred from attempting such activities.	0
Kind of disapponting it couldn't last through one big bump.	0
The record button on the side I find easy to hit and interrupt my music, wish I could just disable it.	0
I like everything about it except the anti-christ symbol so I will probably just throw that one out.	0
This was a great book I couldn't  stop reading I really enjoy now the family came together would be reading more of her book's	0
A must read for any fan of 1930s-1940s movies.	0
Also, it would be nice if there was a digital clock when the unit is in standby mode.	0
Looks great,  feels good,  just enough for my cards and cash,  nothing special except the Royale Hyrule Crest which loos amazing.	0
I didn't want to write a review about these batteries yet since I wanted to try them out for a few weeks or months so I could write an accurate review but haven't been able to charge the batteries because they're still holding a charge.	0
But I thought she still looked cute without the belt, and she enjoyed wearing it.	0
If you're an NBA fan, you probably won't learn any new facts about your favorite players, but you just might see them in a new light--and might develop some insights into your own life at the same time.	0
This piece of garbage ranges from 50 to 250 dollars and doesn't even work!	0
It's plenty strong enough to hold equipment but I thought the platform would be more rigid.	1
This item was out of stock when I wanted to order, but I am glad I waited for them and amazon informed me as soon as they were available.	0
I had thought that if you just used these to scoop the mixture, they'd pop out.	0
you must read this book if you want to be read a good book about to know an ancient art which is very good for health.	0
In no way was I disappointed by the CX475- the sound quality is excellent, and although it touts bass-driven sound as a major feature, it isn't overwhelming, and it plays the whole spectrum of sound crisply and without distortion (a previous reviewer mentioned that live recordings weren't as natural-sounding as they could be, but I haven't observed any problems so far).	0
Now we can change from TV to DVD without using the controls on the back of the TV which was annoying and inconvenient.	0
The author says, in the acknowledgements, that she spent four years on this novel, and I find it unacceptable that this isn't written better and doesn't have more female representation.	0
The only reason the utensils ever stay put at all is because I'm very aware of the problem, and am meticulous about balancing the utensil just right so that it won't fall over.	0
A lot of interference, but this antenna still performs a pretty decent job without having to move it everytime I change the channel.	0
The reader yearns for a moment of simple happiness, of simple joy, for the benevolent man, one he embraces without guilt and without suspicion.	0
It doesn't promise you a light read with no turmoil.	0
Just wish they were made in the USA, not China.	1
I installed the Sanus Systems mount and it stayed level without tilt and I am a happy camper except now I have a Cheetah mount that I'm stuck with.	0
It won't hook up to my car or nothing!	0
I've thoroughly enjoyed the first three books, and will certainly buy the next in the series, but would have enjoyed the reading more if it wasn't necessary to stop and translate some of the text.	1
Instead of the envelope system I now do seperate debit cards.	0
It works well except for it won't print white.	0
The book fills in missing info from North's bio	0
Pictures on the product were somewhat confusing since some showed 5 sections (2 different size forks, 2 different size spoons, and butter knives) and another showed 4; the caddy I received has 4 sections (works out fine, but 5 sections would have been better).	1
The only thing that adequately explains it is they must be written by teenaged girls.	0
My wife did not even try them on, knowing right away they would not be what she wanted.	0
Wish I would have had this before discarding numerous dull blades.	1
I wanted to bring a bit of mother nature into my little place somehow; and when I spied this beautiful shower curtain with the intricately detailed, and beautifully colored Gerber daisies, it just infused a cheerful and joyful atmosphere, which was good for me.	0
Absolutely perfect for Michigan winters - the color is why I chose this item as I use public transportation and black doesn't cut it...	0
If they were a little bigger, it would have been perfect.	1
Sometimes we as, women let things like this allow us to miss our blessings.	0
It's also much lighter than I expected it would be.	0
When my order arrived I looked at it & it was bigger than I thought it would be(which is good).	0
I would have sent it back, but I didn't actually use it until several months after I bought it.	1
That would be the only think I would change.	1
It's impossible to tell what's inside these inexpensive Chinese knock-offs without tearing them apart.	0
She wore it to class today and everyone wanted to know where she bought it because they loved it so much.	0
I was able to easily install the antenna, I get perfect reception on the channels I wanted.	0
If you clean your tub regularly, then this won't be a problem.	0
But the Kindle version is RIFE with typos, missing hyphens, and run-together words.	0
Not only does it use less liquid soap but it stays put and doesn't slide around as you are using it.	0
-The fm tuner that comes with this is junk, i get a good signal every once in a while, but it really shouldn't be used as a marketing gimmick, considering most flash mp3 players have one now.	0
I thought Lady Scarface was the bomb, you haven't seen anything until you read all of them.	0
The CAVEATS: The addition of a USB port (for charging your devices--results in an additional (small) step: the user now must choose among three modes of connectivity, each emitting its own tiny beam of light (Bluetooth= blue light).	0
I had a minor defect with mine and they sent me out a replacement part immediately without any delay or problems.	0
With the price, I assumed they would be made out of 14 karat gold.	1
I am not a technical person and I do not like gadgets, but I needed a personal CD player that worked without skipping when I breathed.	0
I had not ever read anything like this trilogy.	0
They do not change much from year to year they should be a little more interesting looking.	0
Slightly tight in the hips but I think I might have needed a large (lol) except that I am not tall and was worried about length.	0
I haven't had any problems with mildew buildup.	0
The Mountain shirts breathe well and the images on my 5-year old shirts haven't faded.	0
the door doesn't line up quite right with the side of case, leaving an awkward gap that I think causes problem with the door staying closed.	0
Nightwish Spirit The Poster New Rare 21 Metal PP30378 was exactly what my daughter had wanted for Christmas, we were both happy with these posters and how the company did business.	0
It would have been nice to know what happened with the former foster parents who did the erasure in the first place and what happened to them.	1
So being the team player that I am, instead of making everybody miserable (because the office thermostat was in front of my desk, LOL) I opted to purchase this heater.	0
My package was way out there and I couldn't see how that was going to work inside pants.	0
Also, the tank top is about 1-2 inches too long (it must have been designed for an XS tall frame).	1
If only they could give us 24-hours notice before needing new batteries, we could have them charged and ready every time.	1
The main reason I got this was because I wanted a cheap, non-apple media player that could display album artwork.	0
I bought this for my Grandson and it was so good that I wanted to keep it for myself... but, of course, Gabe would have none of that.	0
The radio though, doesn't catch that well.	0
I love that its Jack Skelington and it doesn't need a lot of room.	0
After ordering 10 queen size thermal blankets for our Bed and Breakfast,my wife washed them in cold water and they laundered well except they shrunk to a full size and not queen size thus rendering all blankets useless to us.	0
I wanted to know who they were and where they were headed before they slammed into each others lives.	0
This product did measurably increase the signal strength of all the broadcast stations over the signal strength without the booster in (the 270') line, but the increase was not dramatic, so during foul weather we still lose acceptable picture quality at times on some stations.	0
All except one would only scan for a few seconds then move to the next without playing anything.	0
Still with the added cost of the charger it was cheaper then what Canon wanted.	0
I bought this item for my ipad so that I could have better sound for shows.	0
I couldn't put this book down..a must read.	0
Don't miss out on this book, especially since you can now read it for free!	0
The author could have done so much more with this story, especially in light of the legend of the Dog-Rib people.	0
I think Tanya should have never let her go.	1
"""One step of my \\\\\learning-curve\\\\\"""" was to learn to avoid the driver flex, this is achieved by introducing/taking-out the phones WITHOUT generating pressure changes."""""""	0
Bought a new Mattress and wanted a mattress protector.	0
Normally, I would have to use the spray to get rid of stubborn wrinkles.	0
Would be nice if the base drained into the sink instead creating a pool water.	0
The manufacturer said they would be happy to replace the pedal if I ship the original to them first.	0
This book is almost like the rules of life itself .I never could have dreamed of a better book than this one .	0
I would have no hesitation in recommending this book and I'm looking forward to reading more from Shelly Thacker.	0
Even when I turn the volume up it gets static and I won't try anymore of these.	0
The sheets...maybe a different seller...CHEAPLY made and silky again...they won't stay tucked into the mattress.	0
You MUST run it on low, not high, or it will never last.	0
Everything I wanted - Very pleased with it -  good sound	0
That made it so much easier to read and not get confused if it was the past or present.	0
I bought these for a Drag Show (I am male, so I'm flat chested and wanted the appearance of breasts).	0
It should be noted that these players are apparently light activated.	0
Without a doubt, the zipbuds were a better deal.	0
I had no problems getting the unit set up, as I have a lot of experience with computers, but buyers who are not computer-savvy might have problems.	0
They are sometimes a little too sticky at first, but it doesn't take long.	0
Wish they came in more colors!!!!!	1
Looks like the picture except it is a little looser in the waste.	0
I wish the base came with the ability to fold down the antenna at 90-degrees rather than having to remove it when entering a garage but it is easy enough to loosen the bolt and remove the whip.	1
Well, compared to the ones that came with my Iphone, the sound is pretty poor.	0
Good price for the quality, though it obviously doesn't look expensive.	0
My Roomba does seem to be picking up more debries and doesn't seem to need to be emptied as often.	0
Very comfortable even with direct skin contact, completely invisible under a normal shirt (haven't tried with skin-tight shirts tho, don't have any).	0
I REALLY LIKE COLEEN GOBLE WRITING AND THIS WAS NO EXCEPTION.	0
Haven't experienced the full surround sound capabilities, and sounds the best at higher volumes.	0
The information given by the virus was good, but could have come from another source.	1
this replacement blade works great on small cuts no matter how complex this is and works great works surprisingly well, cut cardboard and vinyl without any problem, although I have not tested fabrics.	0
This challenge should be offered starting in middle school thru high school.	1
But don't think you won't be surprised and love it all the same.	0
Why doesn't this maker of plus-size clothing realize that larger women usually have larger arms too!	0
Why couldn't there be more buttons specifically in place for this oh so wonderful learning feature?	0
I have everything Mercy has written, except for the Dirty Secrets series.	0
I wish there was a way to know that a book is laced with hard-core profanity and multiple instances of taking the Lord's name in vain.	1
People this is a MUST READ if your in to time travel,and romance.	0
Side note: Reading the other reviews about the bolts I did buy different 5/16 lag bolts and did not use the ones that came with the mount.	0
Embossing makes it lovely on its own without a cover.	0
Has anybody found a pair that doesn't do this?	0
I have to admit there were times that I wanted to tell Diana to act on what she felt and what she knew, now.	0
Haven't returned them yet, but I'm planning on it.	0
I took both trunks on a recent cruise to the Caribbean and was quickly disappointed as both pairs of trunks did not make it through a snorkeling session and the Atlantis water park without starting to fall apart.	0
I am hoping it doesn't lose elasticity at the top, though, or I will have to wear a tank underneath or pin it, either way, less convenient for nursing.	0
If the can redesign the sleeves, even if it means less pages in the binder, it would be 5 stars.	1
I would have killer back pain if it wasn't for this bra.	0
I still don't know how I'd manage without it!	0
well i works but shipping takes forever disappointing i use to have one i just ordered this one i should be here tomorrow so excited XD	0
My daughter thought she should have them, si she took them for her self.	0
I just wish the main character was a girl, I'm a sucker for female leads!	1
I don't think he would have done that, in the end.	0
I was worried about it being a little big but there's a part that's barely visible that clings to your sides for support and comfort and it does it without making the shirt look awkward.	0
The book touches a bit on corporate espionage and high tech security, but it doesn't detract from the love story and I also loved the assorted family and friends that are fun to read about, but never overly intrusive to the story.	0
I lost track of how many times I have read it.. Braith raises the bar so high for men that its unreachable..(Braith is my man).. Redemption is Jacks story, after the war, with Braiths (whos now King) approval,Jack and William(Arias twin) take off to check out the towns to see how they are getting on.. Jack meets and instantly falls for Hanna.. what he doesn't know is that Hanna has a secret.	0
I found myself laughing out loud at how insanely psychotic Tegan could be, how identically crass and panty dropping Cage was to his father, and how all the same old biker antics were in full effect.	0
I wished all the way through the book, but particularly at the end, for a visual family tree.	1
After a few wears the fabric faded moe so than I would have liked.	1
Beautiful words, you won't regret picking up this gem.	0
I love the fact that USB is built into the player so that I can download music both at home and at work, and if necessary charge the player when I'm away without having to remember yet another cable cord.	0
I went ahead and made the purchase because it was a good price and I figured if it didn't work right, I could sell it in a yard sale and get at least a little money back...but I won't be doing that!	1
Pic is similar, except sleeves,  (which is reason I ordered) , but NOT the same dress, as shown.	0
If you are looking to enhance your daily pray life , Draw the Circle is a must read!	0
The shirt is comfortable, but i just wish the logo and writing would not have faded so easily.	1
I thought I would have to send it back and did not really enjoy that perspective.	0
I don't like to go into the plot a lot unless the blurb doesn't represent the book fairly.	1
With many similar customer reviews of this product saying that the CDs arrived broken, I find it astounding that Amazon doesn't pack these better.	0
The zippo-style lighter that it comes with is a little thin but it it works.	0
She should have know something was a miss when she offered her more money.	1
I fell in love with the Plum flower basket bc that is the wedding color.I was hoping it would be the perfect flower bascket, the color, material is perfect,but size is too small.	0
"Always Me by Jo-Anna Walker  For those of you not familiar with this brand new author Jo-Anna Walker you must read the first book in this series \\\\\Break Me\\\\\"" before indulging in this book."""	0
"I was slightly nervous that I might have made a mistake after I hit the \\\\\Complete Purchase\\\\\"" key on my PC but luckily I had nothing to worry about."""	0
A lovely and enjoyable read, especially if you’re someone who looks at your life and wonders, “How did I get here?”  If you’ve seen the movie ‘The Vow’ it works much on the same premise, except instead of forgetting a husband, she’s forgotten the kids, and she’s in the middle of a divorce.	0
Basically it could be somewhat more comfortable to use than it is.	0
That sounds like the opposite of what would be true, but that's my experience.	0
"""ONLY negative and not enough to downgrade the 5-star rating, it would be nice to have provided some type of \\\\\tool storage\\\\\"""" for the handheld canister...minor and not a deal breaker, just something potential buyers need to be aware of."""""""	0
and has a built in radio that works very well I must say.	0
I like that we didn't have to read about the trap houses or the crooked cops and I wished that the love scenes were a little less detail and the listing all of the designers were not listed.	1
Pictures had been taken and unless he sent the formulas to a certain email account the pictures would be given to the police.	1
"""Also my wife says that it doesn't \\\\\feng shui\\\\\"""" her so another 20 bucks with shipping and everyone will be happy."""""""	0
I put in a basic request, and told them it would be cool if they could jazz it up with a neat font.	0
I WANTED SOMETHING HEAVY DUTY, AND THIS STUFF IS FLIMSY.	0
They weren't useful for us because they couldn't be adjusted.	0
None of these aftermarket parts will fit the Dirt Devil line of vacuums.	0
As a newbie to GF/Paleo, it made me feel at ease and helped me to understand things a little better without having to google search every three minutes.	0
I read one chapter and couldn't let it be.	0
This little hat is a very nice material and when I put it on it doesn't feel heavy at all like some hats do.	0
First time the frame came with a crack in the frame, I returned it.	0
We should be calling it Southern California Tesla Company instead of Edison, Tesla made our electrical system work.	0
The back of the frame is still made of cardboard and comes with hangers attached.	0
When I went to replace my athletic style undershirts I had difficulty finding what I wanted in a large size.	0
Not at all what I expected it to be so I probably won't read anything else by this author.	0
i haven't tried running in ot yet, but i thnk it will work	0
If you're looking for a normal white sweater (meaning one without the long sway to the sweater) then its fine but will probably be somewhat tight if your not super slim.	1
I tried it with three different items and left match without any problem, the sound is constant and very clear, besides having a very good range.	0
He wanted to wear underwear like Daddy and he LOVES Transformers.	0
He is frustrated with the children, but doesn't realize that they need a lot more attention than they are getting.	0
Doesn't feel like it's very tough and would probably wear pretty quickly.	0
I was expecting more hand-made, crafted  Ideas were ok & creative but not exactly crafty type  Pictures would have been nice	1
I should have investigated more, but just foolishly trusted that it was superior because it's from Yamaha.	1
I definitely wanted the wifi version in case I wanted more and wanted to play the same music throughout the house.	0
However, I'm a 36DD and this bra has no padding so it doesn't give me quite enough support.	0
i am so frustrated about this cuz i have a 1st gen itouch and have waited till it came with a camera to buy a new one for this....	0
This was a christmas gift for my son , he couldn't wait to get it home and set it up and watch movies and play video games on it...when he did he was speachless.	0
My daughter just turned 3mo and is on the small side (about 11.5 lbs) and the diaper fits perfectly, but I'm sure she'll out grow it well before 6mo and if you have a bigger baby I'd be afraid it would be too small.	0
I have heard her speak and have no reason to believe that the book won't be as enjoyable.	0
It's a very bright, awesome green in a thick, probably won't crack/peel, glow in the dark creeper.	0
Getting it from LG or their approved parts supplier would have been $70.00.	1
"""I wanted the skirt to not be tight so I ordered a L. I am 5'3\ and 135 lbs and the L was a good fit."""""""	0
With the exception of the air-filter this unit is truly maintenance free.	0
I would have liked to have been able to pick just green and blue decorations.	1
Now, if only they would have been 'Prime' so I wouldn't have had to pay the $10 shipping!	1
I really wanted to like these, and i'm sure they're cute on somebody with a little thicker thighs, but they just didn't work for my shape.	0
I have used this lightly for 7 months and the speaker now won't work.	0
i ordered this dress for my pageant in feb it is nothing like the picutres the beads are tacky they are plastic and i didnt expect it to be this bad im very unpleased with this dress i wanted to cry when i saw it not only that but it was shipped in a very thin plastic bag which could easily damage the dress i will never order anything from them again	0
So far they have been my fault but the remote doesn't laugh at me, it just fixes things.	0
I guess in an effort to save money they fell the public's safety doesn't matter.	0
Without giving away any of the plot, I also enjoyed the setting of the book....Memphis, Tennessee.	0
Having a cloth meant for this type of situation would have helped a great deal.	1
"""These are the \\\\\realest\\\\\"""" people I've ever come across in a novel; they're like friends you haven't met yet."""""""	0
Tried for a week with different convertors without success.	0
I knew this wig would be so-so by the price, obviously.	0
I wish I weren't friends with the author.	1
The characters are bland and have little emotional depth or developement, and the plot doesn't have any sure hook or arc.	0
Haven't tried it with MW or SW ... the included headphones were uncomfortable.	0
You can level it really easy and it even comes with an extra set of HDMI cables.	0
I do try and have something behind the phone because it sits up a bit higher than it's supposed to without the stubz.	0
"""It's a \must read\"""" as far as I'm concerned."""""""	0
If you just need a tiny box for a tooth or lock of hair it would be perfect, but not good for jewelry.	0
I really wanted to like this chemise, it was very pretty.	0
I recommend checking this author out as she has a number of good titles that won't disappoint	0
It would be better if it was lighter instead of a dirty, yellow tone beige.	1
Does make me wonder how good the N26AW ones would be given the quality of these.	0
This is one of two brands she will wear without a fuss!	0
3 stars for the ending- this is more of an 'episode' in a larger story rather then a standalone story and doesn't really come to any conclusion.	0
The mids presented were full of life-like bloom without being too warm or bloated.	0
If you arent careful the host device could be damaged.	1
BUT DO NOT GO TO WAL MART TO DOWNLOAD MUSIC because wal-mart's protection label won't work with this player, so you can't play the music.	0
But I don't talk on the phone much when I'm working out so it really doesn't matter.	0
Would have been better if there was subject and verb agreement.	1
instead of The Life-Giver, you sent Angels in the Realms of Heaven by Kevin Basconi	0
I was willing to spend more because I wanted a really good pillow for a change and these are just great.	0
Good instructions for mounting and adjustment, Needs a holder for cords that won't interferr with movement.	0
Too slippery - doesn't fold nice nor stay on bed!	0
The package came with a small bottle of cleaning solution.	0
GFY has to be expertly crafted to pass the sniff test, because stuff like that just doesn't happen in real life.	0
Wanted to get the original oem phillips bulb Sony uses because some of the knock offs don't last long.	0
Jack definitely had movie star attributes, that easy self-confidence and arrogance, but he was also a deeper character on the inside, someone who wanted privacy and knew that his life was a farce or not under his own control in many ways despite the fame and fortune.	0
"""You won't find the sound to be quite as rich as what you might get from a \regular\"""" set of earbuds, but I'm simply amazed at how well these perform underwater."""""""	0
I like the way they fit, I only wish that I knew in advance that I needed to buy the Blue Tooth adapter Before I bought it, this way I could have purchased them at the same time.	1
Wanted to wear it for Swing dancing but won't because it makes all my dresses look costume like/ cheap.	0
I would have preferred brass snaps, but I spose I could just take the coat to a seamstress and have that done.	1
"""The \why\"""" in America history an get vague, except when Ledbetter explains it."""""""	0
The tab could have been a quarter inch longer.	0
He also wanted Europe, and this got him in trouble though the book doesn’t say that, to accept their portion of the burden for starting WW I.	0
Picked up some of my signals ok, but the antenna itself should be bigger.	0
I wish I had found this before I took the MCAT for the first time.	1
That is the only reason it got 2 stars instead of 1.	0
I have a number of pendants that I wanted to be able to wear with bead necklaces and was not able to do that.	0
While the story is highly entertaining on the surface, it also delivers the author's view of the current administration and the problems America faces in the modern age of war without rules.	0
Don't try to put it on a rough surface, textured wall, etc where it can't really stick and won't accept chalk very well.	0
I must say I found this to be a bit frustrating and I lost interest in the middle of the book.	0
That is not to say it won't last with proper care.	0
It ended just the way it should have but I will really miss these awesome characters.	0
I should have read more reviews myself before buying these.	1
:( I attempted to contact the seller, and they were very polite and prompt, however because the product came international, it was stated that it would be too much money to return back to them.	0
I can definitely wear a t-shirt over this bra without the bra showing, but I wish it were padded so nipples don't show through shirts that are more fitted.	1
And this system can get REALLY LOUD without even having a hint of audio distortion or noise.	0
Wish I had just quit after the first two.	1
However I could have read these novelettes all as one book and you know what I would have paid the $3.99 for one book.	1
I'm not changing the 5-star rating because I really do think this was user error, but if it develops any more rips in the future I might have to revise my opinion.	0
"""Thought it would be heavier grade, but realized product description says nothing about being \Terry\""""."""""""	0
